username,rating,comment
a*****r,5,"Performance:hindi pa sya nag oon more than 1hr na sya nka charge

Ok na pla chinarge ko ung watch ng mga more than 4hrs ata un tapos working na sya..

Need lng mag install ng fit pro apps para maconnect ung watch sa phone mo.. nkaka received na ko ng notification sa Facebook pati steps ko nkakatuwa sa murang halaga

Bili ako ulit neto 5 start sa seller legit toh"
b*****c,5,"Performance:10/10
Best Feature:10/10
Product Quality:10/10

When i got received my order then put it to my smart watch.  Am so glad its really. Gonna use it again. Thank you so much seller. Well probably order again."
christianinocbooc,5,"Performance:nice and perfect for the price
Best Feature:best👍💯
Product Quality:5 star

Thanks to you seller my parcel📦 arrived with no damages and it's so nice keep it up seller.. And thank u rider for taking care of my parcel📦☺"
jayrestampos850,5,"Performance:super ok..thank you seller surely i will order and purchace again

Super okey this smart bracelet and its functioning and connected to my smart phone now ive been followed the instruction..and im using now.thank you seller surely i will order again"
e*****1,5,"Performance:Very functional
Best Feature:The Size (it is not so big and not so small)
Product Quality:Good quality material used

The items were securely packed, and no damage found."
perlynclaro,5,"Best Feature:100% ok na ok
Product Quality:100% ok na ok
Performance:100% ok na ok

thank you po seller, napaka ganda po ng watch and very affordable po, no damage dumating agad, pag dating nya nka on na po, di rin ako nahirapan mag charge, at ang dali e connect sa c.p  super legit po, maraming slamat talaga po seller, bibili po ako ulit... god bless us po.

Highly Recommended This Seller"
aliki29,5,"Best Feature:nice design and color
Product Quality:perfect
Performance:working well

Best watch, nice to wear, you can wear it anywhere. It was excellent! Thank you very much..."
eunicegurit,5,"Performance:Not yet sure
Best Feature:beautiful straps
Product Quality:high Quality

The parcel arrived a little early that what I expected to arrived to think this parcel is from China. As what you can see the box is damaged but i think it did not affect the product inside hopefully. I hope this will perform according to my expectation. Thanks seller!😘"
m*****e,5,"Performance:👍
Best Feature:👍
Product Quality:👍

Everything is good, just don't know how to connect to my phone. I'd waited for almost 2 weeks, ....jshwhshididjßñssjdjdjdjjdisjdisjsjsj1qjjaisisjjsndjdndnnbdndndndjdjjdudidififiififjfgzhsjajakajjajssjwjeodoidrkridiidididkddkkdjdjehdbxhznsnsjshshsbsbsbsnsnjsududjsjaiaks sus shs shsbshshsu shsusgwhqyu"
joeycebx,5,"Performance:very good
Best Feature:nice
Product Quality:excellent

Thank you seller I hope you have much costumers of this rate. The watch are working Ang no problem, in my 3 days observation the product is not defective. 

🔥To all buyer's Nation 🔥
If you got problem, just contact the seller.
Do not hesitate to her.
My FIVE STAR'S is for the goodness of the seller
God bless you seller."
julialastimoso,5,"Performance:💯
Best Feature:💯
Product Quality:💯

thank you seller, I thought it was really bad, it turned out to be the other way around when I charged it really hard. I was nervous that maybe my husband and I would fight again, but it turned out not, thank you very much seller, you did not disappoint me
it's not just in bubble wrap"
mitchpajarito855,5,"Best Feature:good
Product Quality:super god
Performance:good

Sobrang ganda nang product. Ang bilis din mag ship, sana mag tagal to sakin. Akala ko may charger na to pero wala pala pero okay lang naman kasi usb lang gamit pang chacharge nito. Salamat din po pala kay ate at kuya na nag delivery nito."
r*****1,5,"Performance:Nice
Product Quality:Good
Best Feature:Nice color. Looks cool.

I like it because I can change the wallpaper of my watch. Love it. Nice jud kaayo kaso ang uban nga functions niya dili ko kabalo kung unsaon. Or kung gawork ba sila. Pero okay ra gihapun Kay Chara ang wallpaper saakoang watch."
s*****n,5,"Product Quality:good for its price
Performance:good now but not sure kung hanggang kelan
Best Feature:bracelete color

Maganda sya kaso medyo nahirapan lang ako iset tapos ayaw matanggal ng pag kaka 24hrs nya pero ngayon oks na need lng talaga kapain para naitime haha salamat seller and sa delivery rider satisfied customer here sana lang mag tagal to"
m*****d,5,Work well i love the color sanay tumagal sya and ang daming nagandahan sa kulay sabi nila order daw po sila sa shop nato thank you seller 👍😍🤩
e*****0,5,"Performance:good
Best Feature:good
Product Quality:good

Thank you seller ang ganda hindi mo ako na disappoint at tsaka kahit overseas gakung ang product na to mabilis siya inextend ko pa nga pero ang aga dumating pero hindi ako marunong mag connect sa cp ko pero thank you seller,shopee and delivery rider"
nhet6826,5,"Performance:super nice
Best Feature:Ganda nya looks like a phone talaga kulang lang Ng feature apps
Product Quality:good

Thank you so much seller Ang Ganda po sobra"
miroshima14,5,"Performance:Good
Best Feature:Sports mode
Product Quality:Good

The watch works well, it arrived early, there are alot of stuff that this watch do like tracking your sleep, getting notification on apps and check the weather/temperature

You need to download the ( fitpro) app to connect the watch to your phone"
kurosakietchego35,5,"Product Quality:pink
Best Feature:I hope it works well
Performance:Hindi ko pa na try. .

Hopefully magtagl. . Hindi ko pa na try at first hndi sya umilaw almost 3hrs na charge.and then pinalitan ko ng adaptor at nag work sya ❤️. .thank you seller 🥰"
_*****h,5,"Product Quality:10/10
Performance:10/10

Ilang days kona sya gamit and okay nmn working nmn sya at madali lng e set, ang ganda nya nakaka receive tlga sya ng msg at ang bait pa ng seller"
n*****d,5,"Product Quality:not totally but very 👍
Performance:ok Naman

Ok Naman kahit na hihirapan Ako paano e connect sya sa  celpon to smart watch na to 😌 pero nakuhab Kuna paano sya ma connect at Akala ko sira Hindi Pala salamat seller at shoppe"
shadowgatz,5,"Performance:Good
Best Feature:Good
Product Quality:Good

Good Day! The item was delivered earlier than expected, no damage, to tested and working, Thank You Seller and Courier, God Bles Us All!"
m*****6,5,"when I opened my order, I was surprised by what I saw because it was all folded, maybe it wouldn't work to charge it based on the instructions I read, then I was nervous because it took 5 hours to charge, around 2pm when my order arrived, I charged it. right after that he turned on at 3am like thisYour product is really low battery hehehe it's good that it turned on the seller is ok I chatted with the seller ok he replied legit thank you shopee thank you also seller the seller is very kind to reply, he replies if you have any questions about the product you ordered that's it all i can say about the watch i bought is thank you."
christinapasigan,5,"Performance:good
Best Feature:easy to use
Product Quality:good

so far super nice sya, super worth it ang money mo dito, delivered safely, recommend ko sana may mga variety ng mga strap ito, like personalize, satisfied buyer here.♥️♥️"
7_0431z8kn,5,"Performance:ok
Best Feature:good
Product Quality:good quality

Thank you seller & shopee for fast delivery complete items. Trying hard to open the watch..recommended shop guys.bili na Rin po kayo.sty safe everyone."
albrixley,5,"Performance:good
Best Feature:good
Product Quality:good

Tama po ang item at mabilis din ang shipping kahit pre order..dko p na testing pero sana magtagal, nagustuhan ng anak ko"
jhoy_gales,5,"Best Feature:nice color
Performance:I see it's working

I hope it will work as I expected after changing, ❤️❤️❤️ pls. help me to set the time thanks..."
r*****m,3,"Performance:maganda syaaa
Best Feature:the charging port, I'm amazed with it
Product Quality:perfect!

The color I pick fits my body and fetures my personality love it thank you<3"
ljaydaviddelpilar,5,"Performance:sobra ganda
Best Feature:10/10
Product Quality:10/10

Thank u kay seller ang bilis dumating at safe ang packaging nia at ang ganda 2nd tym ko na din umorder dto 😍😊"
c*****d,3,"Performance:serves it's purpose
Best Feature:the notification system
Product Quality:good, charge it for an hour and it can be used for a whole day.

It notifies you of calls and texts and or messages from your devices just as long as it's connected. Charged it before using because it still needs to be charged before using it.


Update. It's no longer charging the 1st one I ordered is still working that's the white one. But this pink one is no longer working it's just sad because my sister loves it."
j*****h,5,"Performance:have not conduct a quality test yet
Best Feature:Camera, I believe.
Product Quality:Average based on its pricing.

Received the items earlier than expected delivery date. Packed well. All the items are working and are in good condition.

I have not conducted a rigorous test so i cannot further detail the quality of the phone. By paper, it is a par with the competition in the same price segment.

Got it discounted for P1875 with free earbuds and a Dito SIM. It's a good deal!"
b*****3,5,"Product Quality:Overall good quality
Performance:Smooth and relatively fast
Best Feature:Battery capacity

Solid buy! May freebie pang watch. Overall maganda na yung phone for its price. Smooth at mabilis naman yung performance ng phone. Magaan din which is a big plus for me. If you're looking for a ~₱20k range phone, Oppo Reno Z 8 is a perfect choice. 👍 💯"
jhiabarcelo,5,"Product Quality:best to buy
Performance:for me it is the best cp that I bought so far.
Best Feature:good and sleek design

Ang ganda sa personal, very slim design and handy.. I like it. I love the color that I chose, and noong una nag iisip pa ako kung gusto ko ba talaga yung kulay. But noong nakita kona in person. I can say that hindi ko pinag sisihan ang kulay na gusto ko,i-love it.."
mjsniper09,5,"Performance:ok na ok sa games and camera
Best Feature:ung camera sobrang linaw at ang bilis sa ML
Product Quality:surper quality all in na

Sobrang gandang gamitin at sobrang ganda dn ng smartwatch na freebies sobrang sulit ang binayad ko at super safe pa ang item dahil patong patong pa ang bubble wrap...thank seller dahil jan plus 100% ka ratings..salamat oppo official store😍❤"
dkcollekzion,5,"Performance:speed is great
Best Feature:sleek and slim, very lightweight
Product Quality:sturdy

Securely packed, no physical damage found.
At first my mom wanted to return it because of the resolution of the camera compared to samsung. But i insisted not to. The phone has a lot of good features that i love. Maybe she just expects too much with the 64MP oppo cam. Im keeping this phone anyways! Thanks seller for the freebies! Definitely a good deal!"
aizjade0714,5,"Performance:The best
Best Feature:Camera
Product Quality:Fast

Grabe ang bilis ng delivery salamat oppo! At kudos sa rider kanina binalikan nya ako kase wala pa ako cash kanina thanks for trusting!! The best to guys ganda ng Oppo may pa freebies pa po may simcard"
f*****4,5,"Performance:operated 10/10
Best Feature:10/10
Product Quality:legit oppo

guys omg ang ganda nya very secured ng packaging safe n safe walang damage.subrang happy ng kapatid q may new phone n sya ang shala din ng kulay
highly recommended tlga pg s mga official store iwas scam n din 😊nka 2k less din kya sulit n sulit plus 0% 
thank you OPPO ..godbless"
cpparts_services,5,"Performance:smooth performance
Best Feature:good for gaming and mabilis ang data since 5g ang phone
Product Quality:super ganda ng phone at ang quality is perfect

I highly recommended this phone to other kaya bili na😊"
d*****8,5,"Performance:Very Good
Best Feature:Great
Product Quality:Very Great

Oppo Reno 8z 5g Sobrang ganda.Sobrang Happy ako May free pang enco pods.Thank you so much seller.Order 9-2/22 received 9-4/22.sobrang bilis.Ginamit ko maigi kaya now lang ako nagreview and rate.in case may problema unit so far wala talaga.thank you so much oppo😇💯"
mamasexy1015,5,"Performance:still have to find out
Best Feature:camera & speed
Product Quality:i hope it's as good as the a94 that i purchased a year ago

This is my third time to purchase from this store and so far, the products were good. They delivered ot on time and just in time with my requested date of delivery. Their price is the cheapest among all the dealers of oppo"
denpascua1827,5,"THANK YOU SELLER! 🎊🫶

Quality of the wrapping was ideal packaging. Item was of splendid quality. Seller was beyod accomodating. 🫰Ship out was immensely quick and also with the delivery courier partner. Overall, fantastic service! 😍"
b*****l,5,"Thank you so much seller, super legit and very responsive ,thank you so much sa freebies, very safe ang packaging and super bilis mashipout and deliver thank you I will order again"
v*****5,5,"Performance:LEGIT OPPO SHOP
Best Feature:GOOD
Product Quality:GOOD

OPPO RENO 8 Z 5G UNBOXING 😘😘
#oppobillionbeats #opporeno8z_5g 
please FOLLOW ME ON TIKTOK
@Pure1nce"
