rating,comment,processed_comment,label,prediction
5,excellent excellent excellent ganda ng pod gusto ko yung disenyo ng produkto magaan sya di mabilis malowbat malakas ang buga ng usok love it ty seller pasensya na kung ngayon lng na review sa uulitin po,excel excel excel ganda pod yung disenyo produkto magaan sya mabili malowbat malaka buga usok love ty pasensya ngayon lng review uulitin po,2,2
5,variation wave purple kit saltnic juice well packaging fast delivery in just to days i received my items you seller atsaka sa nag deliver,variat wave purpl kit saltnic juic well packag fast deliveri day receiv item atsaka nag deliv,2,2
5,good handy and cute good ganda legit na lost vape ursa nano sya complete as you ordered and very sealed and safe yung item,good handi cute good ganda legit lost vape ursa nano sya complet order seal safe yung item,2,2
5,good just like in the reviews i watched on youtube no buttons and it has airflow control heavy durable tiny everything s working from the battery cartridge charging cable,good like review watch youtub button airflow control heavi durabl tini everyth work batteri cartridg charg cabl,2,2
5,suki na ko ng seller na to and still wala pa rin akong masabing negative napaka solid nito at sobrang bilis dumating mabilis rin magrespond sa message ang seller thankyou,suki still wala rin akong masab negat solid nito sobrang bili dumat mabili rin magrespond messag,2,2
5,nd time na mag order at ganda talaga ng mga items good quality worth the wait didn t regret after receiving the item you so much seller will surely buy again nagustuhan ni hubby yung binili ko sa kaniya kaya binilhan niya dn ako para partner daw haha,nd time order ganda talaga item good qualiti worth wait regret receiv item much sure buy nagustuhan hubbi yung binili kaniya binilhan dn partner haha,2,2
5,ganda ng mga items good quality worth the wait didn t regret after receiving the item you so much seller will surely buy again sana magustuhan ni hubby ko,ganda item good qualiti worth wait regret receiv item much sure buy sana magustuhan hubbi,2,2
5,arrived early fast and well pack definitely order again soon thumbs up sa seller salamat shopee salamat seller,arriv earli fast well pack definit order soon thumb shope,2,2
5,vgood performance tlga nya nice magand maganda sya very nice quality tlga nya you seller nag sesend ng oic c seller bago i ship at npaka ganda tlga ng quality at performance ng items na to legit you po,vgood perform tlga nya nice magand maganda sya nice qualiti tlga nya nag sesend oic c ship npaka ganda tlga qualiti perform item legit po,2,2
5,salamat po maaayos at maganda ang item mura pa at medyo mabilis ang delivery god bless seller and shoppee more orders ko,po maaayo maganda item mura medyo mabili deliveri god bless shoppe order,2,2
5,super gandaaa promiseee acckkk lightweight lang days bago dumating pero okay lang accommodating din si seller bili na rin kayooo,super gandaaa promisee acckkk lightweight lang day dumat okay lang accommod si bili rin kayooo,2,2
5,yung auto draw sobrang responsive maganda tas matagal pa ma lowbat nice wala namang sira salamat sa seller ganda ng pagkaka balot mabait din yung nag deliver,yung auto draw sobrang respons maganda ta matag lowbat nice wala namang sira ganda pagkaka balot mabait yung nag deliv,2,2
5,hindi talaga yan yong color ng vape hindi kona sya napic ayan yong unang order ko,talaga yan yong color vape kona sya napic ayan yong unang order,2,2
5,nice nice excellent qualityyy item shipped immediately very affordableeee the package was nice it secured the safety of the item,nice nice excel qualityyi item ship immedi affordableee packag nice secur safeti item,2,2
5,ka tm magparamdam ka naman uli may free gb valid for day ka pag mag register sa kahit anong promo worth at least p tulad ng all in surf hanggang i text ang as o ang keyword ng napiling promo to ref ftgrw,tm magparamdam naman uli free gb valid day pag regist anong promo worth least p surf text keyword napil promo ref ftgrw,2,2
5,good light weight and small good as always complete item and secured packaging and always nagsesend si seller ng pic bago muna nya ipadeliver ung product item good job seller,good light weight small good alway complet item secur packag alway nagsesend si pic muna nya ipadeliv ung product item good job,2,2
5,smooth the design is very good excellent trying to observe pa kung tatagal hehe pero mukha namang okay,smooth design good excel tri observ tatag hehe mukha namang okay,2,2
5,ang angas design legit youuuuuuuuuuuuuuu will definitely order again highly recommended,anga design legit youuuuuuuuuuuuuuu definit order high recommend,2,2
5,hindi pa sya nag oon more than hr na sya nka charge ok na pla chinarge ko ung watch ng mga more than hrs ata un tapos working na sya need lng mag install ng fit pro apps para maconnect ung watch sa phone mo nkaka received na ko ng notification sa facebook pati steps ko nkakatuwa sa murang halaga bili ako ulit neto start sa seller legit toh,sya nag oon hr sya nka charg ok pla chinarg ung watch hr ata un tapo work sya need lng instal fit pro app maconnect ung watch phone mo nkaka receiv notif facebook pati step nkakatuwa murang halaga bili ulit neto start legit toh,2,2
5,when i got received my order then put it to my smart watch am so glad its really gonna use it again you so much seller well probably order again,got receiv order put smart watch glad realli gon use much well probabl order,2,2
5,nice and perfect for the price best star thanks to you seller my parcel arrived with no damages and it s so nice keep it up seller and u rider for taking care of my parcel,nice perfect price best star parcel arriv damag nice keep u rider take care parcel,2,2
5,super ok you seller surely i will order and purchace again super okey this smart bracelet and its functioning and connected to my smart phone now ive been followed the instruction and im using now you seller surely i will order again,super ok sure order purchac super okey smart bracelet function connect smart phone ive follow instruct im use sure order,2,2
5,very functional the size it is not so big and not so small good quality material used the items were securely packed and no damage found,function size big small good qualiti materi use item secur pack damag found,2,2
5,ok na ok ok na ok ok na ok you po seller napaka ganda po ng watch and very affordable po no damage dumating agad pag dating nya nka on na po di rin ako nahirapan mag charge at ang dali e connect sa c p super legit po maraming slamat talaga po seller bibili po ako ulit god bless us po highly recommended this seller,ok ok ok ok ok ok po ganda po watch afford po damag dumat agad pag date nya nka po rin nahirapan charg dali e connect c p super legit po maram slamat talaga po bibili po ulit god bless u po high recommend,2,2
5,nice design and color perfect working well best watch nice to wear you can wear it anywhere it was excellent you very much,nice design color perfect work well best watch nice wear wear anywher excel much,2,2
5,not yet sure beautiful straps high quality the parcel arrived a little early that what i expected to arrived to think this parcel is from china as what you can see the box is damaged but i think it did not affect the product inside hopefully i hope this will perform according to my expectation thanks seller,yet sure beauti strap high qualiti parcel arriv littl earli expect arriv think parcel china see box damag think affect product insid hope hope perform accord expect,2,2
